,Unnamed: 0,unix_s,low,high,open,close,volume,UTC_datetime,Beijing_datetime
184,184,1688083200,29439.98,31294.02,30451.03,30476.14,3711.89644477,2023-06-30,2023-06-30 08:00:00
183,183,1688169600,30321.39,30665.07,30475.19,30590.88,224.5196952,2023-07-01,2023-07-01 08:00:00
182,182,1688256000,30163.35,30800.66,30593.29,30621.89,413.61701751,2023-07-02,2023-07-02 08:00:00
181,181,1688342400,30571.79,31388.0,30614.77,31162.25,596.9997543,2023-07-03,2023-07-03 08:00:00
180,180,1688428800,30624.17,31325.0,31162.03,30760.45,667.47794798,2023-07-04,2023-07-04 08:00:00
179,179,1688515200,30193.81,30881.36,30765.02,30502.22,447.32509949,2023-07-05,2023-07-05 08:00:00
178,178,1688601600,29845.9,31535.0,30498.81,29899.54,1831.3066042,2023-07-06,2023-07-06 08:00:00
177,177,1688688000,29713.38,30459.78,29892.38,30352.42,2224.82663856,2023-07-07,2023-07-07 08:00:00
176,176,1688774400,30047.72,30386.74,30330.87,30292.29,701.08240176,2023-07-08,2023-07-08 08:00:00
175,175,1688860800,30065.71,30446.24,30298.25,30173.97,564.05882942,2023-07-09,2023-07-09 08:00:00
174,174,1688947200,29950.57,31039.77,30168.78,30408.96,2811.76671634,2023-07-10,2023-07-10 08:00:00
173,173,1689033600,30304.02,30815.47,30408.9,30623.27,1880.6690294,2023-07-11,2023-07-11 08:00:00
172,172,1689120000,30209.48,30990.77,30626.29,30381.97,1921.97111451,2023-07-12,2023-07-12 08:00:00
171,171,1689206400,30253.96,31821.28,30384.42,31463.5,2860.88274715,2023-07-13,2023-07-13 08:00:00
170,170,1689292800,29900.21,31640.24,31453.94,30309.94,2012.87009473,2023-07-14,2023-07-14 08:00:00
169,169,1689379200,30237.87,30392.35,30316.63,30294.03,171.02722788,2023-07-15,2023-07-15 08:00:00
168,168,1689465600,30060.46,30441.95,30288.01,30234.06,512.39438923,2023-07-16,2023-07-16 08:00:00
167,167,1689552000,29650.0,30330.23,30225.46,30132.75,1378.74599685,2023-07-17,2023-07-17 08:00:00
166,166,1689638400,29522.0,30241.98,30146.43,29859.01,1758.56409826,2023-07-18,2023-07-18 08:00:00
165,165,1689724800,29762.09,30187.96,29856.04,29913.55,1200.13581298,2023-07-19,2023-07-19 08:00:00
164,164,1689811200,29560.7,30420.17,29913.76,29810.06,2175.27080612,2023-07-20,2023-07-20 08:00:00
163,163,1689897600,29726.97,30061.32,29810.11,29901.13,1303.2086702,2023-07-21,2023-07-21 08:00:00
162,162,1689984000,29624.17,29996.83,29902.59,29785.93,541.17220933,2023-07-22,2023-07-22 08:00:00
161,161,1690070400,29726.43,30351.45,29788.8,30081.29,1096.80140511,2023-07-23,2023-07-23 08:00:00
160,160,1690156800,28867.18,30099.97,30082.52,29179.95,2550.29092344,2023-07-24,2023-07-24 08:00:00
159,159,1690243200,29050.14,29374.69,29179.81,29230.81,1085.14675261,2023-07-25,2023-07-25 08:00:00
158,158,1690329600,29083.9,29681.89,29228.9,29350.62,1781.98945448,2023-07-26,2023-07-26 08:00:00
157,157,1690416000,29081.61,29569.97,29351.73,29220.87,969.72602361,2023-07-27,2023-07-27 08:00:00
156,156,1690502400,29126.56,29542.06,29220.88,29312.59,1263.89003826,2023-07-28,2023-07-28 08:00:00
155,155,1690588800,29251.62,29409.09,29309.06,29354.19,373.72927357,2023-07-29,2023-07-29 08:00:00
154,154,1690675200,29032.17,29449.58,29357.93,29279.55,475.73014555,2023-07-30,2023-07-30 08:00:00
153,153,1690761600,29114.62,29527.63,29287.18,29230.11,1091.8954734,2023-07-31,2023-07-31 08:00:00
152,152,1690848000,28583.69,29740.81,29228.2,29713.17,3647.96757799,2023-08-01,2023-08-01 08:00:00
151,151,1690934400,28929.68,30043.61,29723.72,29184.42,2772.46911394,2023-08-02,2023-08-02 08:00:00
150,150,1691020800,28967.99,29431.55,29181.29,29193.18,1370.82297541,2023-08-03,2023-08-03 08:00:00
149,149,1691107200,28798.35,29336.0,29193.18,29113.52,999.19991011,2023-08-04,2023-08-04 08:00:00
148,148,1691193600,28981.41,29152.74,29113.9,29072.58,195.94176915,2023-08-05,2023-08-05 08:00:00
147,147,1691280000,28992.62,29203.53,29066.25,29083.35,237.78065161,2023-08-06,2023-08-06 08:00:00
146,146,1691366400,28699.98,29285.98,29089.82,29216.93,1376.49067865,2023-08-07,2023-08-07 08:00:00
145,145,1691452800,29147.31,30235.72,29217.4,29771.34,1472.02824052,2023-08-08,2023-08-08 08:00:00
144,144,1691539200,29374.29,30138.0,29774.32,29584.06,1451.63464508,2023-08-09,2023-08-09 08:00:00
143,143,1691625600,29334.11,29734.71,29589.54,29459.78,864.33051827,2023-08-10,2023-08-10 08:00:00
142,142,1691712000,29250.0,29566.76,29451.84,29429.44,914.86720384,2023-08-11,2023-08-11 08:00:00
141,141,1691798400,29380.24,29484.72,29424.72,29433.07,106.59012605,2023-08-12,2023-08-12 08:00:00
140,140,1691884800,29268.18,29461.96,29428.11,29306.2,140.54232239,2023-08-13,2023-08-13 08:00:00
139,139,1691971200,29098.9,29695.28,29292.23,29432.99,830.00329673,2023-08-14,2023-08-14 08:00:00
138,138,1692057600,29076.6,29495.38,29431.65,29201.83,649.92673,2023-08-15,2023-08-15 08:00:00
137,137,1692144000,28721.62,29259.86,29196.07,28733.39,1140.69516138,2023-08-16,2023-08-16 08:00:00
136,136,1692230400,25122.13,28782.72,28725.68,26627.93,3388.60286512,2023-08-17,2023-08-17 08:00:00
135,135,1692316800,25618.71,26831.76,26627.16,26056.75,2732.36544617,2023-08-18,2023-08-18 08:00:00
134,134,1692403200,25807.8,26275.8,26061.0,26101.31,556.66846657,2023-08-19,2023-08-19 08:00:00
133,133,1692489600,25977.29,26302.72,26100.4,26191.72,334.03206131,2023-08-20,2023-08-20 08:00:00
132,132,1692576000,25814.71,26256.03,26191.92,26132.55,872.96755906,2023-08-21,2023-08-21 08:00:00
131,131,1692662400,25350.0,26140.52,26132.65,26060.0,1385.4240525,2023-08-22,2023-08-22 08:00:00
130,130,1692748800,25816.2,26821.5,26061.32,26433.14,1193.87966707,2023-08-23,2023-08-23 08:00:00
129,129,1692835200,25867.75,26572.0,26430.22,26182.39,758.30056325,2023-08-24,2023-08-24 08:00:00
128,128,1692921600,25777.2,26302.72,26183.83,26064.06,535.82671689,2023-08-25,2023-08-25 08:00:00
127,127,1693008000,25988.69,26127.16,26063.87,26020.25,81.58592881,2023-08-26,2023-08-26 08:00:00
126,126,1693094400,25973.66,26182.43,26025.99,26103.94,126.37239915,2023-08-27,2023-08-27 08:00:00
125,125,1693180800,25862.89,26254.3,26099.29,26120.51,702.4839741,2023-08-28,2023-08-28 08:00:00
124,124,1693267200,25923.33,28159.59,26108.1,27720.7,1713.80423718,2023-08-29,2023-08-29 08:00:00
123,123,1693353600,27021.63,27771.67,27730.4,27304.78,1436.90991692,2023-08-30,2023-08-30 08:00:00
122,122,1693440000,25671.89,27585.09,27294.26,25926.92,2286.1904368,2023-08-31,2023-08-31 08:00:00
121,121,1693526400,25324.33,26156.43,25927.4,25814.57,1805.41305056,2023-09-01,2023-09-01 08:00:00
120,120,1693612800,25751.71,25984.84,25803.09,25870.1,423.70984645,2023-09-02,2023-09-02 08:00:00
119,119,1693699200,25803.25,26134.44,25864.2,25978.01,417.41273953,2023-09-03,2023-09-03 08:00:00
118,118,1693785600,25630.09,26096.43,25974.73,25830.33,877.05414392,2023-09-04,2023-09-04 08:00:00
117,117,1693872000,25561.44,25906.79,25837.63,25793.49,1209.89948508,2023-09-05,2023-09-05 08:00:00
116,116,1693958400,25378.2,26046.59,25802.05,25764.22,1180.15219167,2023-09-06,2023-09-06 08:00:00
115,115,1694044800,25616.78,26449.25,25766.18,26275.41,1951.8567928,2023-09-07,2023-09-07 08:00:00
114,114,1694131200,25649.59,26468.0,26276.49,25917.19,1831.51418643,2023-09-08,2023-09-08 08:00:00
113,113,1694217600,25800.0,25944.71,25914.2,25909.44,463.26306753,2023-09-09,2023-09-09 08:00:00
112,112,1694304000,25573.59,26033.9,25908.67,25845.59,874.18391924,2023-09-10,2023-09-10 08:00:00
111,111,1694390400,24897.43,25900.78,25845.6,25167.94,2483.48513438,2023-09-11,2023-09-11 08:00:00
110,110,1694476800,25134.79,26556.2,25163.52,25839.64,2947.57264243,2023-09-12,2023-09-12 08:00:00
109,109,1694563200,25764.55,26407.42,25841.68,26221.0,1782.61201325,2023-09-13,2023-09-13 08:00:00
108,108,1694649600,26124.23,26861.88,26225.6,26527.51,1719.00609209,2023-09-14,2023-09-14 08:00:00
107,107,1694736000,26222.0,26894.71,26520.9,26610.13,886.87439289,2023-09-15,2023-09-15 08:00:00
106,106,1694822400,26449.43,26775.11,26613.82,26567.2,304.90131333,2023-09-16,2023-09-16 08:00:00
105,105,1694908800,26400.0,26619.56,26564.49,26528.31,277.03377579,2023-09-17,2023-09-17 08:00:00
104,104,1694995200,26373.49,27417.79,26531.42,26756.54,1807.88231616,2023-09-18,2023-09-18 08:00:00
103,103,1695081600,26666.0,27494.65,26757.37,27210.06,1571.25002231,2023-09-19,2023-09-19 08:00:00
102,102,1695168000,26795.23,27386.31,27210.97,27127.02,1055.44452786,2023-09-20,2023-09-20 08:00:00
101,101,1695254400,26368.27,27158.48,27123.67,26563.95,1177.47917995,2023-09-21,2023-09-21 08:00:00
100,100,1695340800,26483.41,26744.09,26567.26,26581.03,458.1810822,2023-09-22,2023-09-22 08:00:00
99,99,1695427200,26512.91,26633.67,26578.08,26577.71,118.65547123,2023-09-23,2023-09-23 08:00:00
98,98,1695513600,26127.66,26731.37,26571.39,26228.58,309.78033567,2023-09-24,2023-09-24 08:00:00
97,97,1695600000,25992.24,26452.0,26226.35,26304.2,689.63516214,2023-09-25,2023-09-25 08:00:00
96,96,1695686400,26087.35,26396.71,26305.49,26222.92,422.62796427,2023-09-26,2023-09-26 08:00:00
95,95,1695772800,26110.57,26866.09,26219.54,26374.91,991.41005995,2023-09-27,2023-09-27 08:00:00
94,94,1695859200,26346.39,27314.67,26373.67,27031.2,1300.05225044,2023-09-28,2023-09-28 08:00:00
93,93,1695945600,26669.75,27240.71,27030.86,26909.35,934.48093466,2023-09-29,2023-09-29 08:00:00
92,92,1696032000,26887.69,27097.07,26907.94,26960.0,167.21427956,2023-09-30,2023-09-30 08:00:00
91,91,1696118400,26954.98,28111.31,26957.06,27992.63,678.56627983,2023-10-01,2023-10-01 08:00:00
90,90,1696204800,27292.43,28582.82,28000.47,27497.61,2155.95845232,2023-10-02,2023-10-02 08:00:00
89,89,1696291200,27170.46,27673.13,27499.77,27417.66,706.4652883,2023-10-03,2023-10-03 08:00:00
88,88,1696377600,27210.28,27840.49,27420.92,27786.8,689.79699099,2023-10-04,2023-10-04 08:00:00
87,87,1696464000,27349.01,28125.74,27795.96,27411.56,790.61606055,2023-10-05,2023-10-05 08:00:00
86,86,1696550400,27174.84,28281.88,27414.46,27931.63,979.23022759,2023-10-06,2023-10-06 08:00:00
85,85,1696636800,27846.67,28024.92,27931.09,27959.95,319.08894125,2023-10-07,2023-10-07 08:00:00
84,84,1696723200,27693.79,28090.47,27958.05,27920.99,396.7139989,2023-10-08,2023-10-08 08:00:00
83,83,1696809600,27268.01,27985.97,27919.87,27586.43,662.70204115,2023-10-09,2023-10-09 08:00:00
82,82,1696896000,27295.92,27736.18,27590.18,27387.4,486.52709127,2023-10-10,2023-10-10 08:00:00
81,81,1696982400,26535.77,27476.07,27387.41,26875.81,1164.82106181,2023-10-11,2023-10-11 08:00:00
80,80,1697068800,26552.46,26942.89,26874.93,26762.66,455.87689452,2023-10-12,2023-10-12 08:00:00
79,79,1697155200,26676.21,27132.53,26764.02,26873.08,588.48324391,2023-10-13,2023-10-13 08:00:00
78,78,1697241600,26790.01,26995.66,26874.66,26855.83,101.52058209,2023-10-14,2023-10-14 08:00:00
77,77,1697328000,26806.59,27299.17,26851.26,27167.34,286.59265976,2023-10-15,2023-10-15 08:00:00
76,76,1697414400,27119.68,30197.25,27171.51,28508.55,1911.41954353,2023-10-16,2023-10-16 08:00:00
75,75,1697500800,28069.22,28611.26,28510.97,28401.05,507.67567151,2023-10-17,2023-10-17 08:00:00
74,74,1697587200,28139.58,28982.08,28397.74,28316.46,466.94044176,2023-10-18,2023-10-18 08:00:00
73,73,1697673600,28113.87,28928.17,28307.45,28723.54,299.77673318,2023-10-19,2023-10-19 08:00:00
72,72,1697760000,28584.75,30235.68,28716.47,29660.46,746.06439355,2023-10-20,2023-10-20 08:00:00
71,71,1697846400,29460.36,30367.49,29663.7,29915.74,259.26008272,2023-10-21,2023-10-21 08:00:00
70,70,1697932800,29645.81,30260.03,29905.23,29996.01,237.86128246,2023-10-22,2023-10-22 08:00:00
69,69,1698019200,29886.97,34971.76,29995.34,33064.19,1593.8935258,2023-10-23,2023-10-23 08:00:00
68,68,1698105600,32826.95,35223.08,33072.9,33917.63,1770.82148122,2023-10-24,2023-10-24 08:00:00
67,67,1698192000,33683.8,35131.6,33920.48,34502.05,749.39089629,2023-10-25,2023-10-25 08:00:00
66,66,1698278400,33740.57,34826.28,34486.61,34154.12,799.55104929,2023-10-26,2023-10-26 08:00:00
65,65,1698364800,33394.66,34244.7,34138.05,33890.35,556.82506968,2023-10-27,2023-10-27 08:00:00
64,64,1698451200,33864.37,34498.89,33897.3,34083.54,202.69458309,2023-10-28,2023-10-28 08:00:00
63,63,1698537600,33929.66,34748.86,34062.81,34524.03,372.44135802,2023-10-29,2023-10-29 08:00:00
62,62,1698624000,34068.38,34861.04,34523.41,34479.81,474.1775052,2023-10-30,2023-10-30 08:00:00
61,61,1698710400,34034.7,34728.82,34480.06,34643.56,291.46135765,2023-10-31,2023-10-31 08:00:00
60,60,1698796800,34071.03,35609.21,34643.41,35432.51,672.60137234,2023-11-01,2023-11-01 08:00:00
59,59,1698883200,34304.74,35980.0,35438.75,34942.5,663.40022336,2023-11-02,2023-11-02 08:00:00
58,58,1698969600,34117.82,34940.48,34940.48,34712.87,723.06412891,2023-11-03,2023-11-03 08:00:00
57,57,1699056000,34588.76,35259.3,34707.23,35067.65,165.25830546,2023-11-04,2023-11-04 08:00:00
56,56,1699142400,34455.04,35386.23,35057.25,35017.64,247.98973633,2023-11-05,2023-11-05 08:00:00
55,55,1699228800,34728.62,35271.11,35013.11,35051.85,336.51537484,2023-11-06,2023-11-06 08:00:00
54,54,1699315200,34517.68,35909.97,35051.08,35405.78,582.98689941,2023-11-07,2023-11-07 08:00:00
53,53,1699401600,35100.01,36112.75,35396.13,35621.76,708.22518968,2023-11-08,2023-11-08 08:00:00
52,52,1699488000,35552.99,37991.0,35619.31,36692.42,1386.74805872,2023-11-09,2023-11-09 08:00:00
51,51,1699574400,36327.99,37528.82,36702.43,37303.24,526.50989373,2023-11-10,2023-11-10 08:00:00
50,50,1699660800,36666.52,37395.18,37323.76,37136.12,176.88737328,2023-11-11,2023-11-11 08:00:00
49,49,1699747200,36727.89,37223.3,37127.56,37075.17,76.31214309,2023-11-12,2023-11-12 08:00:00
48,48,1699833600,36339.3,37418.99,37072.94,36468.16,343.64783267,2023-11-13,2023-11-13 08:00:00
47,47,1699920000,34687.23,36747.66,36472.33,35550.66,670.71721589,2023-11-14,2023-11-14 08:00:00
46,46,1700006400,35353.47,37959.81,35545.74,37865.55,652.27103963,2023-11-15,2023-11-15 08:00:00
45,45,1700092800,35500.7,37926.58,37884.36,36164.68,747.1870013,2023-11-16,2023-11-16 08:00:00
44,44,1700179200,35865.74,36814.34,36156.81,36606.82,572.24795773,2023-11-17,2023-11-17 08:00:00
43,43,1700265600,36187.31,36837.33,36600.95,36572.25,128.98327219,2023-11-18,2023-11-18 08:00:00
42,42,1700352000,36391.83,37500.0,36555.39,37360.65,182.53994935,2023-11-19,2023-11-19 08:00:00
41,41,1700438400,36706.8,37753.63,37380.53,37449.49,538.53882335,2023-11-20,2023-11-20 08:00:00
40,40,1700524800,35733.21,37648.87,37455.02,35750.0,825.48765172,2023-11-21,2023-11-21 08:00:00
39,39,1700611200,35622.11,37861.54,35729.02,37422.1,731.72511338,2023-11-22,2023-11-22 08:00:00
38,38,1700697600,36872.32,37641.48,37439.43,37301.56,307.16376862,2023-11-23,2023-11-23 08:00:00
37,37,1700784000,37255.73,38422.1,37289.37,37724.9,740.85005111,2023-11-24,2023-11-24 08:00:00
36,36,1700870400,37591.01,37885.14,37682.24,37788.31,95.01588335,2023-11-25,2023-11-25 08:00:00
35,35,1700956800,37153.15,37816.21,37777.89,37449.06,325.78909755,2023-11-26,2023-11-26 08:00:00
34,34,1701043200,36712.45,37560.16,37445.65,37250.01,577.74223097,2023-11-27,2023-11-27 08:00:00
33,33,1701129600,36870.16,38400.41,37250.32,37823.63,671.78119275,2023-11-28,2023-11-28 08:00:00
32,32,1701216000,37573.88,38465.01,37829.21,37854.66,1150.95083368,2023-11-29,2023-11-29 08:00:00
31,31,1701302400,37497.78,38144.0,37856.9,37722.5,419.69947216,2023-11-30,2023-11-30 08:00:00
30,30,1701388800,37617.51,38983.2,37737.81,38692.2,852.70239668,2023-12-01,2023-12-01 08:00:00
29,29,1701475200,38638.82,39761.0,38702.06,39455.72,503.62912038,2023-12-02,2023-12-02 08:00:00
28,28,1701561600,39276.02,40227.0,39423.27,39981.7,352.46117968,2023-12-03,2023-12-03 08:00:00
27,27,1701648000,39972.45,42403.37,39980.86,41968.34,1392.82086895,2023-12-04,2023-12-04 08:00:00
26,26,1701734400,41392.06,44491.92,41958.77,44098.45,2042.52207369,2023-12-05,2023-12-05 08:00:00
25,25,1701820800,43358.83,44290.65,44083.5,43771.7,888.24016077,2023-12-06,2023-12-06 08:00:00
24,24,1701907200,42844.29,44056.5,43765.23,43284.35,619.74944979,2023-12-07,2023-12-07 08:00:00
23,23,1701993600,43080.26,44721.63,43272.97,44189.77,628.38041475,2023-12-08,2023-12-08 08:00:00
22,22,1702080000,43572.53,44362.67,44205.24,43714.94,303.49985566,2023-12-09,2023-12-09 08:00:00
21,21,1702166400,43566.25,44048.74,43723.11,43799.0,229.30063102,2023-12-10,2023-12-10 08:00:00
20,20,1702252800,40211.44,43804.06,43784.17,41254.42,1586.51964327,2023-12-11,2023-12-11 08:00:00
19,19,1702339200,40683.74,42095.14,41231.78,41501.25,719.35786376,2023-12-12,2023-12-12 08:00:00
18,18,1702425600,40564.83,43495.24,41494.52,42901.44,857.37231039,2023-12-13,2023-12-13 08:00:00
17,17,1702512000,41431.28,43437.53,42894.71,43024.9,1049.00323547,2023-12-14,2023-12-14 08:00:00
16,16,1702598400,41655.01,43079.44,43030.32,41944.25,477.99707849,2023-12-15,2023-12-15 08:00:00
15,15,1702684800,41618.86,42713.19,41950.85,42262.04,321.72772478,2023-12-16,2023-12-16 08:00:00
14,14,1702771200,41255.31,42426.42,42261.19,41373.33,316.2058615,2023-12-17,2023-12-17 08:00:00
13,13,1702857600,40547.02,42757.77,41382.57,42663.71,730.75233941,2023-12-18,2023-12-18 08:00:00
12,12,1702944000,41809.54,43479.02,42685.91,42276.0,514.42183864,2023-12-19,2023-12-19 08:00:00
11,11,1703030400,42205.7,44302.72,42276.41,43682.55,790.3218876,2023-12-20,2023-12-20 08:00:00
10,10,1703116800,43316.39,44247.09,43663.42,43872.04,458.72501415,2023-12-21,2023-12-21 08:00:00
9,9,1703203200,43422.78,44413.88,43864.83,43973.53,323.96554219,2023-12-22,2023-12-22 08:00:00
8,8,1703289600,43299.0,43991.72,43991.64,43701.83,150.88085033,2023-12-23,2023-12-23 08:00:00
7,7,1703376000,42579.65,43950.7,43700.27,42995.84,205.6675577,2023-12-24,2023-12-24 08:00:00
6,6,1703462400,42742.66,43803.35,43003.48,43579.15,213.8416811,2023-12-25,2023-12-25 08:00:00
5,5,1703548800,41593.79,43593.02,43575.06,42537.79,516.28630332,2023-12-26,2023-12-26 08:00:00
4,4,1703635200,42126.18,43668.59,42534.67,43429.67,704.69134443,2023-12-27,2023-12-27 08:00:00
3,3,1703721600,42268.24,43793.73,43442.96,42567.27,847.31713697,2023-12-28,2023-12-28 08:00:00
2,2,1703808000,41305.21,43112.62,42572.76,42064.03,1509.88568604,2023-12-29,2023-12-29 08:00:00
1,1,1703894400,41522.8,42607.25,42059.34,42138.09,680.17060584,2023-12-30,2023-12-30 08:00:00
0,0,1703980800,41970.6,42884.7,42138.72,42264.92,792.0113415,2023-12-31,2023-12-31 08:00:00
66,66,1704067200,42178.4,44195.57,42273.99,44181.35,729.149566,2024-01-01,2024-01-01 08:00:00
65,65,1704153600,44157.45,45880.95,44187.77,44954.64,1767.3448326,2024-01-02,2024-01-02 08:00:00
64,64,1704240000,40545.71,45507.46,44959.03,42843.85,2638.37366252,2024-01-03,2024-01-03 08:00:00
63,63,1704326400,42619.1,44745.07,42807.35,44154.57,1386.81221802,2024-01-04,2024-01-04 08:00:00
62,62,1704412800,42401.97,44368.38,44153.69,44156.34,1361.47852954,2024-01-05,2024-01-05 08:00:00
61,61,1704499200,43391.06,44219.31,44156.6,43970.91,280.86382306,2024-01-06,2024-01-06 08:00:00
60,60,1704585600,43602.64,44467.75,43958.71,43927.63,360.23641543,2024-01-07,2024-01-07 08:00:00
59,59,1704672000,43185.22,47273.11,43941.14,46982.27,1207.07354647,2024-01-08,2024-01-08 08:00:00
58,58,1704758400,44769.12,47978.72,46976.67,46118.83,1406.11258628,2024-01-09,2024-01-09 08:00:00
57,57,1704844800,44316.94,47701.27,46091.53,46648.59,2093.7669752,2024-01-10,2024-01-10 08:00:00
56,56,1704931200,45592.95,49053.64,46647.21,46336.62,2371.99767879,2024-01-11,2024-01-11 08:00:00
55,55,1705017600,41446.36,46512.76,46330.64,42777.97,2294.57761803,2024-01-12,2024-01-12 08:00:00
54,54,1705104000,42443.26,43257.08,42775.36,42833.23,406.90569051,2024-01-13,2024-01-13 08:00:00
53,53,1705190400,41723.69,43063.76,42809.65,41735.38,465.52461951,2024-01-14,2024-01-14 08:00:00
52,52,1705276800,41715.63,43374.52,41754.77,42512.23,701.69683888,2024-01-15,2024-01-15 08:00:00
51,51,1705363200,42070.97,43565.51,42513.27,43135.3,792.90359669,2024-01-16,2024-01-16 08:00:00
50,50,1705449600,42206.52,43199.71,43147.69,42786.7,882.8704264,2024-01-17,2024-01-17 08:00:00
49,49,1705536000,40683.79,42928.57,42778.14,41317.41,927.14818255,2024-01-18,2024-01-18 08:00:00
48,48,1705622400,40269.67,42192.36,41290.22,41675.58,999.02537892,2024-01-19,2024-01-19 08:00:00
47,47,1705708800,41462.84,41881.65,41666.97,41689.84,220.67526246,2024-01-20,2024-01-20 08:00:00
46,46,1705795200,41498.77,41878.66,41677.59,41573.62,108.62566904,2024-01-21,2024-01-21 08:00:00
45,45,1705881600,39435.74,41686.69,41572.04,39560.46,1228.24475836,2024-01-22,2024-01-22 08:00:00
44,44,1705968000,38547.38,40176.92,39575.92,39904.22,1034.42603403,2024-01-23,2024-01-23 08:00:00
43,43,1706054400,39451.63,40563.02,39911.11,40070.36,852.81946476,2024-01-24,2024-01-24 08:00:00
42,42,1706140800,39549.0,40307.22,40079.0,39948.57,546.80317038,2024-01-25,2024-01-25 08:00:00
41,41,1706227200,39831.65,42250.29,39970.63,41835.1,1059.73742584,2024-01-26,2024-01-26 08:00:00
40,40,1706313600,41394.0,42198.49,41831.96,42134.34,178.2960607,2024-01-27,2024-01-27 08:00:00
39,39,1706400000,41623.03,42830.87,42130.14,42051.43,368.81683603,2024-01-28,2024-01-28 08:00:00
38,38,1706486400,41798.16,43336.39,42045.06,43307.14,519.4501713,2024-01-29,2024-01-29 08:00:00
37,37,1706572800,42688.07,43869.27,43307.32,42944.49,704.55422593,2024-01-30,2024-01-30 08:00:00
36,36,1706659200,42286.34,43750.58,42934.33,42581.51,854.66402061,2024-01-31,2024-01-31 08:00:00
35,35,1706745600,41889.33,43290.78,42597.56,43108.23,664.54908947,2024-02-01,2024-02-01 08:00:00
34,34,1706832000,42552.52,43495.86,43111.18,43209.52,607.01926805,2024-02-02,2024-02-02 08:00:00
33,33,1706918400,42887.88,43380.86,43216.36,43017.24,151.50687529,2024-02-03,2024-02-03 08:00:00
32,32,1707004800,42237.09,43119.65,42999.66,42596.72,242.02038282,2024-02-04,2024-02-04 08:00:00
31,31,1707091200,42258.0,43564.41,42582.34,42710.4,765.53068707,2024-02-05,2024-02-05 08:00:00
30,30,1707177600,42579.83,43394.61,42710.4,43094.78,513.30380439,2024-02-06,2024-02-06 08:00:00
29,29,1707264000,42791.65,44406.86,43091.58,44357.99,976.90853725,2024-02-07,2024-02-07 08:00:00
28,28,1707350400,44337.49,45620.58,44354.83,45291.66,1326.93486208,2024-02-08,2024-02-08 08:00:00
27,27,1707436800,45252.85,48195.15,45310.92,47129.12,1409.40820425,2024-02-09,2024-02-09 08:00:00
26,26,1707523200,46848.62,48164.7,47144.03,47750.96,543.37330826,2024-02-10,2024-02-10 08:00:00
25,25,1707609600,47571.89,48593.23,47747.47,48311.11,796.52703665,2024-02-11,2024-02-11 08:00:00
24,24,1707696000,47710.19,50333.62,48316.68,49917.42,1085.44575186,2024-02-12,2024-02-12 08:00:00
23,23,1707782400,48309.08,50375.16,49910.59,49715.68,1154.41692499,2024-02-13,2024-02-13 08:00:00
22,22,1707868800,49231.1,52064.57,49710.37,51802.73,1195.38295773,2024-02-14,2024-02-14 08:00:00
21,21,1707955200,51310.29,52833.06,51800.63,51893.99,1355.43356161,2024-02-15,2024-02-15 08:00:00
20,20,1708041600,51565.87,52584.76,51892.98,52138.04,1330.14948088,2024-02-16,2024-02-16 08:00:00
19,19,1708128000,50612.59,52157.79,52128.2,51660.89,726.31716576,2024-02-17,2024-02-17 08:00:00
18,18,1708214400,51163.88,52406.6,51650.21,52149.36,319.48225122,2024-02-18,2024-02-18 08:00:00
17,17,1708300800,51685.34,52495.47,52150.97,51772.1,834.17394723,2024-02-19,2024-02-19 08:00:00
16,16,1708387200,50760.0,53017.16,51772.1,52271.79,1187.26991314,2024-02-20,2024-02-20 08:00:00
15,15,1708473600,50610.0,52376.04,52270.91,51864.85,842.75299045,2024-02-21,2024-02-21 08:00:00
14,14,1708560000,50942.03,52081.91,51854.6,51290.19,923.99319133,2024-02-22,2024-02-22 08:00:00
13,13,1708646400,50525.49,51545.85,51289.32,50738.08,928.88856131,2024-02-23,2024-02-23 08:00:00
12,12,1708732800,50584.28,51700.0,50730.71,51571.6,244.72524814,2024-02-24,2024-02-24 08:00:00
11,11,1708819200,51280.22,51982.69,51568.95,51725.62,219.68668077,2024-02-25,2024-02-25 08:00:00
10,10,1708905600,50899.03,54919.4,51741.27,54493.72,913.25311023,2024-02-26,2024-02-26 08:00:00
9,9,1708992000,54461.08,57606.19,54507.81,57042.26,1781.81922247,2024-02-27,2024-02-27 08:00:00
8,8,1709078400,56696.69,64075.18,57049.78,62431.81,2222.27740352,2024-02-28,2024-02-28 08:00:00
7,7,1709164800,60367.33,63657.19,62408.45,61148.02,1826.8030518,2024-02-29,2024-02-29 08:00:00
6,6,1709251200,60770.35,63142.55,61148.91,62359.53,1074.85425666,2024-03-01,2024-03-01 08:00:00
5,5,1709337600,61568.13,62438.34,62356.54,61946.26,301.91747118,2024-03-02,2024-03-02 08:00:00
4,4,1709424000,61316.97,63238.78,61978.2,63117.14,311.98157533,2024-03-03,2024-03-03 08:00:00
3,3,1709510400,62318.53,68505.54,63107.96,68254.91,1643.86362031,2024-03-04,2024-03-04 08:00:00
2,2,1709596800,59068.56,69129.53,68255.08,63739.13,2647.70480798,2024-03-05,2024-03-05 08:00:00
1,1,1709683200,62787.61,67637.53,63720.35,66074.38,1504.21438439,2024-03-06,2024-03-06 08:00:00
0,0,1709769600,65559.26,66476.84,66071.53,65830.69,244.92496737,2024-03-07,2024-03-07 08:00:00
